0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.749614417552948,0.8601865172386169,-2.2967422808051197e-07,0.6987708210945129,0.7830378413200378,-0.008697676472365856,0.6708979606628418,0.7021133303642273,-0.023072499781847,0.6572978496551514,0.6294084787368774,-0.04146959260106087,0.6690879464149475,0.5850232243537903,-0.05857449769973755,0.7267313003540039,0.5813238620758057,-0.00463563296943903,0.7098965644836426,0.48572468757629395,-0.025203874334692955,0.7008036971092224,0.4261513948440552,-0.03589864820241928,0.696707546710968,0.3728926181793213,-0.04472853243350983,0.7543759346008301,0.5881075263023376,-0.015150601975619793,0.6845288872718811,0.5728576183319092,-0.046908557415008545,0.678730309009552,0.6485996246337891,-0.04885779321193695,0.6958765983581543,0.6790602207183838,-0.04351123422384262,0.7708404660224915,0.6147212386131287,-0.02889193408191204,0.6962707042694092,0.6315125226974487,-0.05649641156196594,0.6989602446556091,0.6978273391723633,-0.04371406137943268,0.7199907898902893,0.7155474424362183,-0.02960565686225891,0.7768447399139404,0.6552918553352356,-0.04491005092859268,0.7155547142028809,0.6755624413490295,-0.06124792993068695,0.7177661061286926,0.7224351167678833,-0.053654398769140244,0.7362701892852783,0.7355356216430664,-0.0442693792283535,index_finger
0.7475753426551819,0.8624722957611084,-2.1711251463329972e-07,0.6968557238578796,0.7839096784591675,-0.008832159452140331,0.6698598861694336,0.7037525773048401,-0.02413906902074814,0.6561460494995117,0.6312142610549927,-0.04378990828990936,0.6649143099784851,0.5838383436203003,-0.062033019959926605,0.7260268330574036,0.5821366906166077,-0.0031816079281270504,0.708892822265625,0.48764461278915405,-0.024162814021110535,0.699213445186615,0.42620018124580383,-0.03445849567651749,0.6950618624687195,0.37300941348075867,-0.04277903586626053,0.7533252239227295,0.5880242586135864,-0.013912029564380646,0.6830224394798279,0.5706769227981567,-0.04503066837787628,0.677570641040802,0.6497031450271606,-0.0452277697622776,0.6960009336471558,0.6771355867385864,-0.03849782422184944,0.7697975039482117,0.6133273839950562,-0.028254875913262367,0.6947829127311707,0.6285480856895447,-0.055631935596466064,0.697016179561615,0.6978038549423218,-0.0412767119705677,0.7184637784957886,0.713659942150116,-0.02617008239030838,0.7753620147705078,0.6532200574874878,-0.04501796513795853,0.7132115364074707,0.6730129718780518,-0.06116407737135887,0.7157715559005737,0.7215701341629028,-0.052871789783239365,0.7354248762130737,0.7337323427200317,-0.04305524379014969,index_finger
0.747239351272583,0.8630373477935791,-2.1023247143148183e-07,0.6956488490104675,0.7828284502029419,-0.00852462463080883,0.6681286096572876,0.7020998597145081,-0.024009663611650467,0.6550410985946655,0.6284802556037903,-0.044005535542964935,0.665447473526001,0.5832911133766174,-0.06271971762180328,0.7248803973197937,0.5809796452522278,-0.0019554102327674627,0.7079823017120361,0.4880508780479431,-0.022513505071401596,0.6978091597557068,0.425514817237854,-0.03252217918634415,0.6927934288978577,0.372600257396698,-0.040594205260276794,0.7518805861473083,0.5870034694671631,-0.012841797433793545,0.680650532245636,0.5693707466125488,-0.043834079056978226,0.6753884553909302,0.6492454409599304,-0.04400584101676941,0.6938514113426208,0.677452027797699,-0.03699534013867378,0.7680275440216064,0.6123987436294556,-0.0273296982049942,0.6922110319137573,0.6266605257987976,-0.054669227451086044,0.6944058537483215,0.6967024803161621,-0.040594108402729034,0.7156810164451599,0.7133203744888306,-0.025487717241048813,0.7730585336685181,0.6521289348602295,-0.04414631426334381,0.7100498676300049,0.6716380715370178,-0.05998389050364494,0.7135510444641113,0.7205250859260559,-0.05164742097258568,0.7338111996650696,0.7325953841209412,-0.04174656793475151,index_finger
0.7460427284240723,0.8622524738311768,-2.1753378121047717e-07,0.6951775550842285,0.7813345193862915,-0.007367653306573629,0.6682065725326538,0.6990644931793213,-0.021328795701265335,0.6545727849006653,0.625874936580658,-0.03979659080505371,0.6661664843559265,0.5799298882484436,-0.05693121254444122,0.7241305708885193,0.5797702074050903,-4.7919853386702016e-05,0.7072377800941467,0.48689621686935425,-0.02001316472887993,0.6972603797912598,0.4267462491989136,-0.03006746992468834,0.6927962899208069,0.37405428290367126,-0.038241006433963776,0.7507103681564331,0.586011528968811,-0.011210949160158634,0.6806727051734924,0.5647600889205933,-0.04235653951764107,0.6750884652137756,0.6428377628326416,-0.04378201812505722,0.6935503482818604,0.6726136207580566,-0.037465568631887436,0.7664335370063782,0.6117186546325684,-0.025807034224271774,0.6913533210754395,0.6247879266738892,-0.05320660397410393,0.6935079097747803,0.6932610869407654,-0.04050227254629135,0.7155782580375671,0.7090383172035217,-0.026064565405249596,0.7711507081985474,0.6519662141799927,-0.04254666343331337,0.7084015011787415,0.671337366104126,-0.05806634947657585,0.7118918895721436,0.7196575999259949,-0.050178028643131256,0.7327098846435547,0.7310143113136292,-0.04058855399489403,index_finger
0.7458391785621643,0.8593724966049194,-2.1383468151725538e-07,0.6936832666397095,0.7796575427055359,-0.007554492447525263,0.6653963923454285,0.6959112882614136,-0.021130649372935295,0.6521689295768738,0.6210662722587585,-0.03907187655568123,0.6674816608428955,0.5784851312637329,-0.05564005672931671,0.7218989729881287,0.577846109867096,-0.000819292850792408,0.7063919901847839,0.4837682843208313,-0.02070777676999569,0.6969209313392639,0.42422688007354736,-0.030773814767599106,0.6924130916595459,0.37131932377815247,-0.03915449231863022,0.7493725419044495,0.5842876434326172,-0.01194093469530344,0.6800696849822998,0.5621406435966492,-0.04343796148896217,0.6743901371955872,0.6390709280967712,-0.04523896425962448,0.6924238801002502,0.6703084111213684,-0.039227697998285294,0.7658501863479614,0.610785961151123,-0.02641785517334938,0.6911608576774597,0.625607967376709,-0.05412678420543671,0.6936547160148621,0.6929063200950623,-0.0419885478913784,0.7158739566802979,0.7092688679695129,-0.027911582961678505,0.7711369395256042,0.6513944864273071,-0.043035317212343216,0.7089018821716309,0.6721611618995667,-0.05901765450835228,0.7121379375457764,0.7202047109603882,-0.0517810583114624,0.7326526045799255,0.7317402362823486,-0.04268358647823334,index_finger
0.7469495534896851,0.8566059470176697,-2.3024321649245394e-07,0.6964205503463745,0.7734667658805847,-0.006488247774541378,0.6676715016365051,0.6910213828086853,-0.019320650026202202,0.6532448530197144,0.618233859539032,-0.036763325333595276,0.6681536436080933,0.5786004662513733,-0.05300261825323105,0.7229878902435303,0.5770343542098999,-0.0004974501789547503,0.7062558531761169,0.4833451211452484,-0.02042076550424099,0.697476863861084,0.4254482388496399,-0.031053120270371437,0.6935440897941589,0.37153664231300354,-0.03994070366024971,0.7500933408737183,0.5833003520965576,-0.011859933845698833,0.6803415417671204,0.5674609541893005,-0.04378020763397217,0.6752960085868835,0.6429616808891296,-0.04658122733235359,0.6930362582206726,0.6733615398406982,-0.041540294885635376,0.7667416334152222,0.609174370765686,-0.02637484110891819,0.6925143003463745,0.6257441639900208,-0.054321110248565674,0.6960819959640503,0.6911309361457825,-0.04278942570090294,0.7180086970329285,0.7080665230751038,-0.029078153893351555,0.773162841796875,0.649390459060669,-0.04293622449040413,0.7123647928237915,0.6693456172943115,-0.058615200221538544,0.7150987982749939,0.716458261013031,-0.051259204745292664,0.7340417504310608,0.7294274568557739,-0.04209110513329506,index_finger
0.7493792176246643,0.8528842926025391,-2.199633541977164e-07,0.6990541219711304,0.77112877368927,-0.005972821265459061,0.6706908941268921,0.6895001530647278,-0.019118867814540863,0.655838131904602,0.6172124743461609,-0.03707423433661461,0.6696832180023193,0.5779641270637512,-0.05388011410832405,0.7249693870544434,0.5747529864311218,-0.00015096481365617365,0.7085146903991699,0.4805026352405548,-0.019989026710391045,0.699583113193512,0.422152578830719,-0.03005937673151493,0.6955767869949341,0.3689557611942291,-0.03845546022057533,0.7519060373306274,0.5808296203613281,-0.011953407898545265,0.6825847625732422,0.5629170536994934,-0.043404798954725266,0.6773820519447327,0.6399919390678406,-0.04524900019168854,0.6954631805419922,0.6693602800369263,-0.03932446986436844,0.7685530185699463,0.606613039970398,-0.026928940787911415,0.6945576071739197,0.6234614253044128,-0.054043326526880264,0.6981289982795715,0.6894551515579224,-0.04178594797849655,0.7205696702003479,0.7044703364372253,-0.027701301500201225,0.775184690952301,0.6469652056694031,-0.04394960403442383,0.7137890458106995,0.6679364442825317,-0.058540262281894684,0.7167643308639526,0.7147529721260071,-0.05056198313832283,0.7362263798713684,0.7258111238479614,-0.041137512773275375,index_finger
0.7534441351890564,0.8547876477241516,-2.2701931357005378e-07,0.7019047737121582,0.7733485698699951,-0.0061783031560480595,0.6724771857261658,0.6894702911376953,-0.01905113272368908,0.6570407152175903,0.6160981059074402,-0.036613840609788895,0.6721169948577881,0.5787697434425354,-0.052910011261701584,0.726850688457489,0.5746574401855469,-0.0004231759812682867,0.7103948593139648,0.481610506772995,-0.019934814423322678,0.7016586065292358,0.424315482378006,-0.029942022636532784,0.6976187229156494,0.3712233304977417,-0.03850424289703369,0.7537503838539124,0.5811497569084167,-0.012079194188117981,0.684313952922821,0.5667159557342529,-0.042890094220638275,0.6795973777770996,0.6426566243171692,-0.04439156875014305,0.6977242231369019,0.6704555749893188,-0.03872811421751976,0.7703235745429993,0.6080050468444824,-0.026939494535326958,0.6967682242393494,0.6249581575393677,-0.05366608127951622,0.7005606889724731,0.6894376277923584,-0.04127344489097595,0.7228989005088806,0.7036396265029907,-0.027434801682829857,0.7769544124603271,0.6490103602409363,-0.0438922755420208,0.7166009545326233,0.6682013273239136,-0.058424871414899826,0.7193008661270142,0.713042140007019,-0.05058610439300537,0.7383708357810974,0.7236530780792236,-0.04142758622765541,index_finger
0.7541723251342773,0.8557450771331787,-2.275949810837119e-07,0.7010971903800964,0.7766897678375244,-0.00675201416015625,0.6724937558174133,0.6942214369773865,-0.01918451115489006,0.6584048867225647,0.6222606301307678,-0.03598752245306969,0.6710179448127747,0.5808053612709045,-0.0516161248087883,0.7267419695854187,0.575369656085968,-0.0011464906856417656,0.7103754281997681,0.48249608278274536,-0.020255738869309425,0.7012354135513306,0.4246786832809448,-0.030840042978525162,0.6966230869293213,0.37159833312034607,-0.039946962147951126,0.7539296746253967,0.5805667042732239,-0.012349553406238556,0.6852733492851257,0.5673597455024719,-0.04316200688481331,0.6800103783607483,0.6424434185028076,-0.04603738337755203,0.6971727609634399,0.6740272641181946,-0.04154762253165245,0.7700262069702148,0.6064147353172302,-0.026574712246656418,0.6964514851570129,0.6254136562347412,-0.05331111699342728,0.6992695331573486,0.6909534931182861,-0.04163101315498352,0.7202704548835754,0.7089822292327881,-0.02839040756225586,0.7755430340766907,0.646796464920044,-0.042912546545267105,0.7155324816703796,0.6683307886123657,-0.05835426598787308,0.7184680104255676,0.7142146825790405,-0.05108436942100525,0.7374427914619446,0.726538360118866,-0.042159587144851685,index_finger
0.7511721253395081,0.8598257303237915,-2.1833780294855387e-07,0.697632908821106,0.7787762880325317,-0.00694280443713069,0.6702594757080078,0.6970211863517761,-0.020939253270626068,0.6572176814079285,0.6255725026130676,-0.03950084373354912,0.6678528189659119,0.5830537676811218,-0.056843411177396774,0.7279654145240784,0.5789685249328613,-0.0011527508031576872,0.7095628380775452,0.4874092936515808,-0.020842809230089188,0.6993623375892639,0.42869311571121216,-0.030990805476903915,0.6946297883987427,0.3761919438838959,-0.039541810750961304,0.7545172572135925,0.585210919380188,-0.01271548680961132,0.6837856769561768,0.5696582198143005,-0.04303702339529991,0.6778360605239868,0.6469100713729858,-0.04375023394823074,0.6959300637245178,0.6750254034996033,-0.037701040506362915,0.769618034362793,0.6108254790306091,-0.02764667198061943,0.6946971416473389,0.6270091533660889,-0.05370666831731796,0.696262001991272,0.6934049129486084,-0.040007393807172775,0.7178047895431519,0.7084052562713623,-0.025762030854821205,0.773901641368866,0.6506330966949463,-0.04485704377293587,0.7126682996749878,0.6727027893066406,-0.05956173688173294,0.715326189994812,0.7187311053276062,-0.051363226026296616,0.7351908087730408,0.7285435199737549,-0.04207775741815567,index_finger
